State_Label,State_Timestamp
1,0
2,0
3,0.49875566363334656
4,0.9998465776443481
5,1.499774694442749
6,1.9997119903564453
7,2.4996228218078613
8,2.9995226860046387
9,3.4999213218688965
10,3.9994733333587646
11,4.49932336807251
12,4.999212265014648
13,5.499979496002197
14,5.9994282722473145
15,6.499372482299805
16,6.999728202819824
17,7.499873638153076
18,7.999433994293213
19,8.499509811401367
20,8.999491691589355
21,9.499247550964355
22,9.999913215637207
23,10.499967575073242
24,10.998994827270508
25,11.499896049499512
26,11.998941421508789
27,12.499541282653809
28,12.99940299987793
29,13.499590873718262
30,13.999558448791504
31,14.49970817565918
32,14.9994478225708
33,15.499714851379395
34,15.99991512298584
35,16.4999942779541
36,16.99955177307129
37,17.499711990356445
38,17.999364852905273
39,18.49981117248535
40,18.99962615966797
41,19.49956703186035
42,19.999290466308594
43,20.499765396118164
44,20.99957275390625
45,21.49882698059082
46,21.99973487854004
47,22.499496459960938
48,22.99951934814453
49,23.499435424804688
50,23.999528884887695
51,24.498615264892578
52,24.999042510986328
53,25.499326705932617
54,25.999652862548828
55,26.49860382080078
56,26.9997501373291
57,27.49928855895996
58,27.999998092651367
59,28.499752044677734
60,28.9996395111084
61,29.49970245361328
62,29.99893569946289
63,30.499454498291016
64,30.99942398071289
65,31.4998722076416
66,31.99996566772461
67,32.49979019165039
68,32.99943161010742
69,33.49934005737305
70,33.999019622802734
71,34.49972915649414
72,34.99919509887695
73,35.499473571777344
74,35.999473571777344
75,36.49931335449219
76,36.99892807006836
77,37.49924850463867
78,37.99937057495117
79,38.49888229370117
80,38.9988899230957
81,39.4997673034668
82,39.99934005737305
83,40.49918746948242
84,40.99909210205078
85,41.499900817871094
86,41.99886703491211
87,42.499420166015625
88,42.9996223449707
89,43.499595642089844
90,43.999755859375
91,44.499046325683594
92,44.9992561340332
93,45.49912643432617
94,45.99968338012695
95,46.49873352050781
96,46.99877166748047
97,47.499385833740234
98,47.99860763549805
99,48.49890899658203
100,48.99977111816406
101,49.499385833740234
102,49.99946212768555
103,50.49971008300781
104,50.99980163574219
105,51.49969482421875
106,51.99876022338867
107,52.49989700317383
108,52.99961471557617
109,53.498939514160156
110,53.99869155883789
111,54.49928283691406
112,54.99988555908203
113,55.49930191040039
114,55.999107360839844
115,56.499969482421875
116,56.99928283691406
117,57.49879455566406
118,57.99962615966797
119,58.499515533447266
120,58.9996223449707
121,59.49872589111328
122,59.999691009521484

